CMWD11CD,CMWD11NM,CMWD11NMW,FID
E36005203,Wells Central,,5553
E36005204,Wells St Cuthbert's,,5554
E36005205,Wells St Thomas',,5555
E36005206,Wookey and St Cuthbert Out West,,5556
E36005207,Axevale,,5557
E36005208,Berrow,,5558
E36005209,Bridgwater Dunwear,,5559
E36005210,Bridgwater Eastover,,5560
E36005211,Bridgwater Fairfax,,5561
E36005212,Bridgwater Hamp,,5562
E36005213,Bridgwater Victoria,,5563
E36005214,Bridgwater Westover,,5564
E36005215,Bridgwater Wyndham,,5565
E36005216,Burnham Central,,5566
E36005217,Burnham North,,5567
E36005218,Cannington and Wembdon,,5568
E36005219,Cheddar and Shipham,,5569
E36005220,East Polden,,5570
E36005221,Highbridge and Burnham Marine,,5571
E36005222,Huntspill and Pawlett,,5572
E36005223,King's Isle,,5573
E36005224,Knoll,,5574
E36005225,North Petherton,,5575
E36005226,Puriton and Woolavington,,5576
E36005227,Quantocks,,5577
E36005228,Wedmore and Mark,,5578
E36005229,West Polden,,5579
E36005230,Blackdown,,5580
E36005231,Blackmoor Vale,,5581
E36005232,Bruton,,5582
E36005233,Brympton,,5583
E36005234,Burrow Hill,,5584
E36005235,Camelot,,5585
E36005236,Cary,,5586
E36005237,Chard Avishayes,,5587
E36005238,Chard Combe,,5588
E36005239,Chard Crimchard,,5589
E36005240,Chard Holyrood,,5590
E36005241,Chard Jocelyn,,5591
E36005242,Coker,,5592
E36005243,Crewkerne,,5593
E36005244,Curry Rivel,,5594
E36005245,Eggwood,,5595
E36005246,Hamdon,,5596
E36005247,Ilminster,,5597
E36005248,Islemoor,,5598
E36005249,Ivelchester,,5599
E36005250,Langport and Huish,,5600
E36005901,Benn,,5601
E36005902,Bilton,,5602
E36005903,Brownsover North,,5603
E36005904,Brownsover South,,5604
E36005905,Caldecott,,5605
E36005906,Dunchurch and Knightlow,,5606
E36005907,Earl Craven and Wolston,,5607
E36005908,Eastlands,,5608
E36005909,Fosse,,5609
E36005910,Hillmorton,,5610
E36005911,Lawford and King's Newnham,,5611
E36005912,Leam Valley,,5612
E36005913,New Bilton,,5613
E36005914,Newbold,,5614
E36005915,Overslade,,5615
E36005916,Paddox,,5616
E36005917,Ryton-on-Dunsmore,,5617
E36005918,Wolvey,,5618
E36005919,Alcester,,5619
E36005920,Aston Cantlow,,5620
E36005921,Bardon,,5621
E36005922,Bidford and Salford,,5622
E36005923,Brailes,,5623
E36005924,Burton Dassett,,5624
E36005925,Claverdon,,5625
E36005926,Ettington,,5626
E36005927,Fenny Compton,,5627
E36005928,Harbury,,5628
E36005929,Henley,,5629
E36005930,Kineton,,5630
E36005931,Kinwarton,,5631
E36005932,Long Compton,,5632
E36005933,Long Itchington,,5633
E36005934,Quinton,,5634
E36005935,Sambourne,,5635
E36005936,Shipston,,5636
E36005937,Snitterfield,,5637
E36005938,Southam,,5638
E36005939,Stockton and Napton,,5639
E36005940,Stratford Alveston,,5640
E36005941,Stratford Avenue and New Town,,5641
E36005942,Stratford Guild and Hathaway,,5642
E36005943,Stratford Mount Pleasant,,5643
E36005944,Studley,,5644
E36005945,Tanworth,,5645
E36005946,Tredington,,5646
E36005947,Vale of the Red Horse,,5647
E36005948,Welford,,5648
E36005949,Wellesbourne,,5649
E36005950,Abbey,,5650
E36005751,Reigate Hill,,5651
E36005752,Salfords and Sidlow,,5652
E36005753,South Park and Woodhatch,,5653
E36005754,Tadworth and Walton,,5654
E36005755,Tattenhams,,5655
E36005756,Addlestone Bourneside,,5656
E36005757,Addlestone North,,5657
E36005758,Chertsey Meads,,5658
E36005759,Chertsey South and Row Town,,5659
E36005760,Chertsey St Ann's,,5660
E36005761,Egham Hythe,,5661
E36005762,Egham Town,,5662
E36005763,Englefield Green East,,5663
E36005764,Englefield Green West,,5664
E36005765,Foxhills,,5665
E36005766,New Haw,,5666
E36005767,Thorpe,,5667
E36005768,Virginia Water,,5668
E36005769,Woodham,,5669
E36005770,Ashford Common,,5670
E36005771,Ashford East,,5671
E36005772,Ashford North and Stanwell South,,5672
E36005773,Ashford Town,,5673
E36005774,Halliford and Sunbury West,,5674
E36005775,Laleham and Shepperton Green,,5675
E36005776,Riverside and Laleham,,5676
E36005777,Shepperton Town,,5677
E36005778,Staines,,5678
E36005779,Staines South,,5679
E36005780,Stanwell North,,5680
E36005781,Sunbury Common,,5681
E36005782,Sunbury East,,5682
E36005783,Bagshot,,5683
E36005784,Bisley,,5684
E36005785,Chobham,,5685
E36005786,Frimley,,5686
E36005787,Frimley Green,,5687
E36005788,Heatherside,,5688
E36005789,Lightwater,,5689
E36005790,Mytchett and Deepcut,,5690
E36005791,Old Dean,,5691
E36005792,Parkside,,5692
E36005793,St Michaels,,5693
E36005794,St Pauls,,5694
E36005795,Town,,5695
E36005796,Watchetts,,5696
E36005797,West End,,5697
E36005798,Windlesham,,5698
E36005799,Bletchingley and Nutfield,,5699
E36005800,"Burstow, Horne and Outwood",,5700
E36005951,Bishop's Tachbrook,,5701
E36005952,Brunswick,,5702
E36005953,Budbrooke,,5703
E36005954,Clarendon,,5704
E36005955,Crown,,5705
E36005956,Cubbington,,5706
E36005957,Lapworth,,5707
E36005958,Leek Wootton,,5708
E36005959,Manor,,5709
E36005960,Milverton,,5710
E36005961,Park Hill,,5711
E36005962,Radford Semele,,5712
E36005963,St John's,,5713
E36005964,Stoneleigh,,5714
E36005965,Warwick North,,5715
E36005966,Warwick South,,5716
E36005967,Warwick West,,5717
E36005968,Whitnash,,5718
E36005969,Willes,,5719
E36005970,Buckingham,,5720
E36005971,Churchill,,5721
E36005972,Cokeham,,5722
E36005973,Eastbrook,,5723
E36005974,Hillside,,5724
E36005975,Manor,,5725
E36005976,Marine,,5726
E36005977,Mash Barn,,5727
E36005978,Peverel,,5728
E36005979,Southlands,,5729
E36005980,Southwick Green,,5730
E36005981,St Mary's,,5731
E36005982,St Nicolas,,5732
E36005983,Widewater,,5733
E36005984,Aldwick East,,5734
E36005985,Aldwick West,,5735
E36005986,Angmering,,5736
E36005987,Arundel,,5737
E36005988,Barnham,,5738
E36005989,Beach,,5739
E36005990,Bersted,,5740
E36005991,Brookfield,,5741
E36005992,East Preston with Kingston,,5742
E36005993,Felpham East,,5743
E36005994,Felpham West,,5744
E36005995,Ferring,,5745
E36005996,Findon,,5746
E36005997,Ham,,5747
E36005998,Hotham,,5748
E36005999,Marine,,5749
E36006000,Middleton-on-Sea,,5750
E36005801,Chaldon,,5751
E36005802,Dormansland and Felcourt,,5752
E36005803,Felbridge,,5753
E36005804,Godstone,,5754
E36005805,Harestone,,5755
E36005806,Limpsfield,,5756
E36005807,Lingfield and Crowhurst,,5757
E36005808,Oxted North and Tandridge,,5758
E36005809,Oxted South,,5759
E36005810,Portley,,5760
E36005811,Queens Park,,5761
E36005812,Tatsfield and Titsey,,5762
E36005813,Valley,,5763
E36005814,Warlingham East and Chelsham and Farleigh,,5764
E36005815,Warlingham West,,5765
E36005816,Westway,,5766
E36005817,Whyteleafe,,5767
E36005818,Woldingham,,5768
E36005819,"Alfold, Cranleigh Rural and Ellens Green",,5769
E36005820,Blackheath and Wonersh,,5770
E36005821,"Bramley, Busbridge and Hascombe",,5771
E36005822,Chiddingfold and Dunsfold,,5772
E36005823,Cranleigh East,,5773
E36005824,Cranleigh West,,5774
E36005825,Elstead and Thursley,,5775
E36005826,Ewhurst,,5776
E36005827,Farnham Bourne,,5777
E36005828,Farnham Castle,,5778
E36005829,Farnham Firgrove,,5779
E36005830,Farnham Hale and Heath End,,5780
E36005831,Farnham Moor Park,,5781
E36005832,Farnham Shortheath and Boundstone,,5782
E36005833,Farnham Upper Hale,,5783
E36005834,Farnham Weybourne and Badshot Lea,,5784
E36005835,Farnham Wrecclesham and Rowledge,,5785
E36005836,"Frensham, Dockenfield and Tilford",,5786
E36005837,Godalming Binscombe,,5787
E36005838,Godalming Central and Ockford,,5788
E36005839,Godalming Charterhouse,,5789
E36005840,Godalming Farncombe and Catteshall,,5790
E36005841,Godalming Holloway,,5791
E36005842,Haslemere Critchmere and Shottermill,,5792
E36005843,Haslemere East and Grayswood,,5793
E36005844,Hindhead,,5794
E36005845,Milford,,5795
E36005846,Shamley Green and Cranleigh North,,5796
E36005847,Witley and Hambledon,,5797
E36005848,Brookwood,,5798
E36005849,Byfleet,,5799
E36005850,Goldsworth East,,5800
E36005651,Pakefield,,5801
E36005652,Southwold and Reydon,,5802
E36005653,St Margaret's,,5803
E36005654,The Saints,,5804
E36005655,Wainford,,5805
E36005656,Whitton,,5806
E36005657,Worlingham,,5807
E36005658,Wrentham,,5808
E36005659,Claygate,,5809
E36005660,Cobham and Downside,,5810
E36005661,Cobham Fairmile,,5811
E36005662,Esher,,5812
E36005663,Hersham North,,5813
E36005664,Hersham South,,5814
E36005665,Hinchley Wood,,5815
E36005666,Long Ditton,,5816
E36005667,Molesey East,,5817
E36005668,Molesey North,,5818
E36005669,Molesey South,,5819
E36005670,Oatlands Park,,5820
E36005671,Oxshott and Stoke D'Abernon,,5821
E36005672,St George's Hill,,5822
E36005673,Thames Ditton,,5823
E36005674,Walton Ambleside,,5824
E36005675,Walton Central,,5825
E36005676,Walton North,,5826
E36005677,Walton South,,5827
E36005678,Weston Green,,5828
E36005679,Weybridge North,,5829
E36005680,Weybridge South,,5830
E36005681,Auriol,,5831
E36005682,College,,5832
E36005683,Court,,5833
E36005684,Cuddington,,5834
E36005685,Ewell,,5835
E36005686,Ewell Court,,5836
E36005687,Nonsuch,,5837
E36005688,Ruxley,,5838
E36005689,Stamford,,5839
E36005690,Stoneleigh,,5840
E36005691,Town,,5841
E36005692,West Ewell,,5842
E36005693,Woodcote,,5843
E36005694,Ash South and Tongham,,5844
E36005695,Ash Vale,,5845
E36005696,Ash Wharf,,5846
E36005697,Burpham,,5847
E36005698,Christchurch,,5848
E36005699,Clandon and Horsley,,5849
E36005700,Effingham,,5850
E36005851,Goldsworth West,,5851
E36005852,Hermitage and Knaphill South,,5852
E36005853,Horsell East and Woodham,,5853
E36005854,Horsell West,,5854
E36005855,Kingfield and Westfield,,5855
E36005856,Knaphill,,5856
E36005857,Maybury and Sheerwater,,5857
E36005858,Mayford and Sutton Green,,5858
E36005859,Mount Hermon East,,5859
E36005860,Mount Hermon West,,5860
E36005861,Old Woking,,5861
E36005862,Pyrford,,5862
E36005863,St John's and Hook Heath,,5863
E36005864,West Byfleet,,5864
E36005865,Arley and Whitacre,,5865
E36005866,Atherstone Central,,5866
E36005867,Atherstone North,,5867
E36005868,Atherstone South and Mancetter,,5868
E36005869,Baddesley and Grendon,,5869
E36005870,Coleshill North,,5870
E36005871,Coleshill South,,5871
E36005872,Curdworth,,5872
E36005873,Dordon,,5873
E36005874,Fillongley,,5874
E36005875,Hartshill,,5875
E36005876,Hurley and Wood End,,5876
E36005877,Kingsbury,,5877
E36005878,Newton Regis and Warton,,5878
E36005879,Polesworth East,,5879
E36005880,Polesworth West,,5880
E36005881,Water Orton,,5881
E36005882,Abbey,,5882
E36005883,Arbury,,5883
E36005884,Attleborough,,5884
E36005885,Bar Pool,,5885
E36005886,Bede,,5886
E36005887,Bulkington,,5887
E36005888,Camp Hill,,5888
E36005889,Exhall,,5889
E36005890,Galley Common,,5890
E36005891,Heath,,5891
E36005892,Kingswood,,5892
E36005893,Poplar,,5893
E36005894,Slough,,5894
E36005895,St Nicolas,,5895
E36005896,Weddington,,5896
E36005897,Wem Brook,,5897
E36005898,Whitestone,,5898
E36005899,Admirals,,5899
E36005900,Avon and Swift,,5900
E36005701,Friary and St Nicolas,,5901
E36005702,Holy Trinity,,5902
E36005703,Lovelace,,5903
E36005704,Merrow,,5904
E36005705,Normandy,,5905
E36005706,Onslow,,5906
E36005707,Pilgrims,,5907
E36005708,Pirbright,,5908
E36005709,Send,,5909
E36005710,Shalford,,5910
E36005711,Stoke,,5911
E36005712,Stoughton,,5912
E36005713,Tillingbourne,,5913
E36005714,Westborough,,5914
E36005715,Worplesdon,,5915
E36005716,Ashtead Common,,5916
E36005717,Ashtead Park,,5917
E36005718,Ashtead Village,,5918
E36005719,Beare Green,,5919
E36005720,Bookham North,,5920
E36005721,Bookham South,,5921
E36005722,Box Hill and Headley,,5922
E36005723,"Brockham, Betchworth and Buckland",,5923
E36005724,"Capel, Leigh and Newdigate",,5924
E36005725,Charlwood,,5925
E36005726,Dorking North,,5926
E36005727,Dorking South,,5927
E36005728,Fetcham East,,5928
E36005729,Fetcham West,,5929
E36005730,Holmwoods,,5930
E36005731,Leatherhead North,,5931
E36005732,Leatherhead South,,5932
E36005733,Leith Hill,,5933
E36005734,"Mickleham, Westhumble and Pixham",,5934
E36005735,Okewood,,5935
E36005736,Westcott,,5936
E36005737,Banstead Village,,5937
E36005738,"Chipstead, Hooley and Woodmansterne",,5938
E36005739,Earlswood and Whitebushes,,5939
E36005740,Horley Central,,5940
E36005741,Horley East,,5941
E36005742,Horley West,,5942
E36005743,Kingswood with Burgh Heath,,5943
E36005744,Meadvale and St John's,,5944
E36005745,Merstham,,5945
E36005746,Nork,,5946
E36005747,Preston,,5947
E36005748,Redhill East,,5948
E36005749,Redhill West,,5949
E36005750,Reigate Central,,5950
E36005601,Withersfield,,5951
E36005602,Aldeburgh,,5952
E36005603,Earl Soham,,5953
E36005604,Farlingaye,,5954
E36005605,Felixstowe East,,5955
E36005606,Felixstowe North,,5956
E36005607,Felixstowe South,,5957
E36005608,Felixstowe South East,,5958
E36005609,Felixstowe West,,5959
E36005610,Framlingham,,5960
E36005611,Grundisburgh,,5961
E36005612,Hacheston,,5962
E36005613,Hollesley with Eyke,,5963
E36005614,Kesgrave East,,5964
E36005615,Kesgrave West,,5965
E36005616,Kyson,,5966
E36005617,Leiston,,5967
E36005618,Martlesham,,5968
E36005619,Melton and Ufford,,5969
E36005620,Nacton,,5970
E36005621,Orford and Tunstall,,5971
E36005622,Otley,,5972
E36005623,Peasenhall,,5973
E36005624,Rendlesham,,5974
E36005625,Riverside,,5975
E36005626,Rushmere St Andrew,,5976
E36005627,Saxmundham,,5977
E36005628,Seckford,,5978
E36005629,Snape,,5979
E36005630,Sutton,,5980
E36005631,Trimleys with Kirton,,5981
E36005632,Walberswick and Wenhaston,,5982
E36005633,Wickham Market,,5983
E36005634,Witnesham,,5984
E36005635,Yoxford,,5985
E36005636,Beccles North,,5986
E36005637,Beccles South,,5987
E36005638,Blything,,5988
E36005639,Bungay,,5989
E36005640,Carlton,,5990
E36005641,Carlton Colville,,5991
E36005642,Gunton and Corton,,5992
E36005643,Halesworth,,5993
E36005644,Harbour,,5994
E36005645,Kessingland,,5995
E36005646,Kirkley,,5996
E36005647,Lothingland,,5997
E36005648,Normanston,,5998
E36005649,Oulton,,5999
E36005650,Oulton Broad,,6000
E36006301,Sharston,,6001
E36006302,Whalley Range,,6002
E36006303,Withington,,6003
E36006304,Woodhouse Park,,6004
E36006305,Alexandra,,6005
E36006306,Chadderton Central,,6006
E36006307,Chadderton North,,6007
E36006308,Chadderton South,,6008
E36006309,Coldhurst,,6009
E36006310,Crompton,,6010
E36006311,Failsworth East,,6011
E36006312,Failsworth West,,6012
E36006313,Hollinwood,,6013
E36006314,Medlock Vale,,6014
E36006315,Royton North,,6015
E36006316,Royton South,,6016
E36006317,Saddleworth North,,6017
E36006318,Saddleworth South,,6018
E36006319,Saddleworth West and Lees,,6019
E36006320,Shaw,,6020
E36006321,St James',,6021
E36006322,St Mary's,,6022
E36006323,Waterhead,,6023
E36006324,Werneth,,6024
E36006325,Balderstone and Kirkholt,,6025
E36006326,Bamford,,6026
E36006327,Castleton,,6027
E36006328,Central Rochdale,,6028
E36006329,East Middleton,,6029
E36006330,Healey,,6030
E36006331,Hopwood Hall,,6031
E36006332,Kingsway,,6032
E36006333,Littleborough Lakeside,,6033
E36006334,Milkstone and Deeplish,,6034
E36006335,Milnrow and Newhey,,6035
E36006336,Norden,,6036
E36006337,North Heywood,,6037
E36006338,North Middleton,,6038
E36006339,Smallbridge and Firgrove,,6039
E36006340,South Middleton,,6040
E36006341,Spotland and Falinge,,6041
E36006342,Wardle and West Littleborough,,6042
E36006343,West Heywood,,6043
E36006344,West Middleton,,6044
E36006345,Barton,,6045
E36006346,Boothstown and Ellenbrook,,6046
E36006347,Broughton,,6047
E36006348,Cadishead,,6048
E36006349,Claremont,,6049
E36006350,Eccles,,6050
E36006351,Irlam,,6051
E36006352,Irwell Riverside,,6052
E36006353,Kersal,,6053
E36006354,Langworthy,,6054
E36006355,Little Hulton,,6055
E36006356,Ordsall,,6056
E36006357,Pendlebury,,6057
E36006358,Swinton North,,6058
E36006359,Swinton South,,6059
E36006360,Walkden North,,6060
E36006361,Walkden South,,6061
E36006362,Weaste and Seedley,,6062
E36006363,Winton,,6063
E36006364,Worsley,,6064
E36006365,Bramhall North,,6065
E36006366,Bramhall South,,6066
E36006367,Bredbury and Woodley,,6067
E36006368,Bredbury Green and Romiley,,6068
E36006369,Brinnington and Central,,6069
E36006370,Cheadle and Gatley,,6070
E36006371,Cheadle Hulme North,,6071
E36006372,Cheadle Hulme South,,6072
E36006373,Davenport and Cale Green,,6073
E36006374,Edgeley and Cheadle Heath,,6074
E36006375,Hazel Grove,,6075
E36006376,Heald Green,,6076
E36006377,Heatons North,,6077
E36006378,Heatons South,,6078
E36006379,Manor,,6079
E36006380,Marple North,,6080
E36006381,Marple South,,6081
E36006382,Offerton,,6082
E36006383,Reddish North,,6083
E36006384,Reddish South,,6084
E36006385,Stepping Hill,,6085
E36006386,Ashton Hurst,,6086
E36006387,Ashton St Michael's,,6087
E36006388,Ashton Waterloo,,6088
E36006389,Audenshaw,,6089
E36006390,Denton North East,,6090
E36006391,Denton South,,6091
E36006392,Denton West,,6092
E36006393,Droylsden East,,6093
E36006394,Droylsden West,,6094
E36006395,Dukinfield,,6095
E36006396,Dukinfield Stalybridge,,6096
E36006397,Hyde Godley,,6097
E36006398,Hyde Newton,,6098
E36006399,Hyde Werneth,,6099
E36006400,Longdendale,,6100
E36006151,Powick,,6101
E36006201,Elmley Castle and Somerville,,6102
E36006051,Three Bridges,,6103
E36006101,Lindfield,,6104
E36006251,Rumworth,,6105
E36006001,Orchard,,6106
E36006052,Tilgate,,6107
E36006252,Smithills,,6108
E36006002,Pagham and Rose Green,,6109
E36006053,West Green,,6110
E36006202,Evesham North,,6111
E36006253,Tonge with the Haulgh,,6112
E36006102,Broadwater,,6113
E36006152,Priory,,6114
E36006003,Pevensey,,6115
E36006054,Billingshurst and Shipley,,6116
E36006203,Evesham South,,6117
E36006254,Westhoughton North and Chew Moor,,6118
E36006103,Castle,,6119
E36006153,Ripple,,6120
E36006004,River,,6121
E36006055,"Bramber, Upper Beeding and Woodmancote",,6122
E36006204,Fladbury,,6123
E36006255,Westhoughton South,,6124
E36006104,Central,,6125
E36006154,Teme Valley,,6126
E36006005,Rustington East,,6127
E36006056,Broadbridge Heath,,6128
E36006205,Great Hampton,,6129
E36006256,Besses,,6130
E36006105,Durrington,,6131
E36006155,Tenbury,,6132
E36006006,Rustington West,,6133
E36006057,Chanctonbury,,6134
E36006206,Hartlebury,,6135
E36006257,Church,,6136
E36006106,Gaisford,,6137
E36006156,Upton and Hanley,,6138
E36006007,Walberton,,6139
E36006058,Chantry,,6140
E36006207,Harvington and Norton,,6141
E36006258,East,,6142
E36006107,Goring,,6143
E36006157,Wells,,6144
E36006008,Wick with Toddington,,6145
E36006059,"Cowfold, Shermanbury and West Grinstead",,6146
E36006208,Honeybourne and Pebworth,,6147
E36006259,Elton,,6148
E36006108,Heene,,6149
E36006158,West,,6150
E36006009,Yapton,,6151
E36006060,Denne,,6152
E36006209,Inkberrow,,6153
E36006260,Holyrood,,6154
E36006109,Marine,,6155
E36006159,Woodbury,,6156
E36006010,Bosham,,6157
E36006210,Little Hampton,,6158
E36006261,Moorside,,6159
E36006110,Northbrook,,6160
E36006160,Abbey,,6161
E36006011,Boxgrove,,6162
E36006211,Lovett and North Claines,,6163
E36006262,North Manor,,6164
E36006111,Offington,,6165
E36006161,Astwood Bank and Feckenham,,6166
E36006012,Bury,,6167
E36006212,Norton and Whittington,,6168
E36006061,Forest,,6169
E36006263,Pilkington Park,,6170
E36006112,Salvington,,6171
E36006162,Batchley & Brockhill,,6172
E36006013,Chichester East,,6173
E36006213,Ombersley,,6174
E36006062,Henfield,,6175
E36006264,Radcliffe East,,6176
E36006113,Selden,,6177
E36006114,Tarring,,6178
E36006115,Alvechurch,,6179
E36006116,Beacon,,6180
E36006117,Catshill,,6181
E36006118,Charford,,6182
E36006119,Drakes Cross and Walkers Heath,,6183
E36006120,Furlongs,,6184
E36006121,Hagley,,6185
E36006122,Hillside,,6186
E36006123,Hollywood and Majors Green,,6187
E36006124,Linthurst,,6188
E36006125,Marlbrook,,6189
E36006126,Norton,,6190
E36006127,Sidemoor,,6191
E36006128,Slideslow,,6192
E36006129,St Johns,,6193
E36006130,Stoke Heath,,6194
E36006131,Stoke Prior,,6195
E36006132,Tardebigge,,6196
E36006133,Uffdown,,6197
E36006134,Waseley,,6198
E36006135,Whitford,,6199
E36006136,Woodvale,,6200
E36006137,Wythall South,,6201
E36006138,Alfrick and Leigh,,6202
E36006139,Baldwin,,6203
E36006140,Broadheath,,6204
E36006141,Chase,,6205
E36006142,Dyson Perrins,,6206
